[Thu May 12 15:36:13.101553 2016] [:error] [pid 5901] [client 127.0.0.1:36927] PHP Warning:  require_once(/var/www/controllers/pages_controller.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/index.php on line 8
[Thu May 12 15:36:13.101622 2016] [:error] [pid 5901] [client 127.0.0.1:36927] PHP Fatal error:  require_once(): Failed opening required '/var/www/controllers/pages_controller.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/index.php on line 8
[Thu May 12 15:36:58.501706 2016] [:error] [pid 5899] [client 127.0.0.1:36929] PHP Warning:  require_once(/var/www/controllers/pages_controller.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/index.php on line 8
[Thu May 12 15:36:58.501786 2016] [:error] [pid 5899] [client 127.0.0.1:36929] PHP Fatal error:  require_once(): Failed opening required '/var/www/controllers/pages_controller.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/index.php on line 8
[Thu May 12 15:44:00.827384 2016] [:error] [pid 5901] [client 127.0.0.1:36939] PHP Warning:  require_once(/var/www/controllers/pages_controller.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/index.php on line 8
[Thu May 12 15:44:00.827452 2016] [:error] [pid 5901] [client 127.0.0.1:36939] PHP Fatal error:  require_once(): Failed opening required '/var/www/controllers/pages_controller.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/index.php on line 8
[Thu May 12 16:26:35.147144 2016] [:error] [pid 5901] [client 127.0.0.1:36974] PHP Fatal error:  Class '__parent' not found in /var/www/chapeaubelle/controllers/pages_controller.php on line 7
[Thu May 12 16:26:46.098903 2016] [:error] [pid 5898] [client 127.0.0.1:36975] PHP Fatal error:  Call to undefined method BasicController::construct() in /var/www/chapeaubelle/controllers/pages_controller.php on line 7
[Thu May 12 16:27:31.307071 2016] [:error] [pid 5901] [client 127.0.0.1:36977] PHP Warning:  require(__ROOT__//views/pages/home.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/classes/view.php on line 7
[Thu May 12 16:27:31.307160 2016] [:error] [pid 5901] [client 127.0.0.1:36977] PHP Fatal error:  require(): Failed opening required '__ROOT__//views/pages/home.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/classes/view.php on line 7
[Thu May 12 16:27:45.371352 2016] [:error] [pid 5897] [client 127.0.0.1:36978] PHP Warning:  require(__ROOT__//views/pages/home.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/classes/view.php on line 7
[Thu May 12 16:27:45.371441 2016] [:error] [pid 5897] [client 127.0.0.1:36978] PHP Fatal error:  require(): Failed opening required '__ROOT__//views/pages/home.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/classes/view.php on line 7
[Thu May 12 16:30:34.731725 2016] [:error] [pid 5900] [client 127.0.0.1:36994] PHP Notice:  Undefined variable: vars in /var/www/chapeaubelle/views/pages/home.php on line 3
[Thu May 12 16:43:49.018824 2016] [:error] [pid 5898] [client 127.0.0.1:37013] PHP Notice:  Use of undefined constant REQUEST_URI - assumed 'REQUEST_URI' in /var/www/chapeaubelle/index.php on line 20
[Thu May 12 16:43:49.019060 2016] [:error] [pid 5898] [client 127.0.0.1:37013] PHP Parse error:  syntax error, unexpected ')' in /var/www/chapeaubelle/controllers/pages_controller.php on line 15
[Thu May 12 16:44:30.564183 2016] [:error] [pid 5906] [client 127.0.0.1:37015] PHP Parse error:  syntax error, unexpected ')' in /var/www/chapeaubelle/controllers/pages_controller.php on line 15
[Thu May 12 16:58:48.355454 2016] [:error] [pid 5899] [client 127.0.0.1:37035] PHP Parse error:  syntax error, unexpected 'switch' (T_SWITCH) in /var/www/chapeaubelle/index.php on line 17
[Thu May 12 16:59:32.210643 2016] [:error] [pid 5906] [client 127.0.0.1:37038] PHP Fatal error:  Call to a member function all() on string in /var/www/chapeaubelle/index.php on line 21
[Thu May 12 17:26:30.667259 2016] [:error] [pid 5906] [client 127.0.0.1:37056] PHP Fatal error:  Call to a member function all() on string in /var/www/chapeaubelle/index.php on line 21
[Thu May 12 17:27:27.472165 2016] [:error] [pid 5944] [client 127.0.0.1:37059] PHP Fatal error:  Class 'BasicController' not found in /var/www/chapeaubelle/controllers/clients_controller.php on line 3
[Thu May 12 17:27:51.563179 2016] [:error] [pid 5897] [client 127.0.0.1:37060] PHP Fatal error:  Call to a member function index() on string in /var/www/chapeaubelle/index.php on line 21
[Thu May 12 17:28:59.610890 2016] [:error] [pid 5906] [client 127.0.0.1:37062] PHP Parse error:  syntax error, unexpected 'Action' (T_STRING) in /var/www/chapeaubelle/index.php on line 21
[Thu May 12 17:29:07.483330 2016] [:error] [pid 5944] [client 127.0.0.1:37063] PHP Notice:  Trying to get property of non-object in /var/www/chapeaubelle/index.php on line 21
[Thu May 12 17:29:07.483412 2016] [:error] [pid 5944] [client 127.0.0.1:37063] PHP Fatal error:  Call to undefined function Action() in /var/www/chapeaubelle/index.php on line 21
[Thu May 12 17:29:50.981611 2016] [:error] [pid 5906] [client 127.0.0.1:37066] PHP Fatal error:  Call to a member function indexAction() on string in /var/www/chapeaubelle/index.php on line 22
[Thu May 12 17:31:43.803552 2016] [:error] [pid 5944] [client 127.0.0.1:37069] PHP Fatal error:  Class 'controller' not found in /var/www/chapeaubelle/index.php on line 17
[Thu May 12 17:32:40.011924 2016] [:error] [pid 5897] [client 127.0.0.1:37072] PHP Warning:  require(/var/www/chapeaubelle/pages/home.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/classes/view.php on line 8
[Thu May 12 17:32:40.012013 2016] [:error] [pid 5897] [client 127.0.0.1:37072] PHP Fatal error:  require(): Failed opening required '/var/www/chapeaubelle/pages/home.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/classes/view.php on line 8
[Thu May 12 17:32:48.811152 2016] [:error] [pid 5944] [client 127.0.0.1:37073] PHP Notice:  Undefined variable: par1 in /var/www/chapeaubelle/views/pages/home.php on line 3
[Fri May 13 11:03:00.412003 2016] [:error] [pid 8626] [client 127.0.0.1:37716] PHP Fatal error:  Call to undefined method ClientsController::addAction() in /var/www/chapeaubelle/index.php on line 20
[Fri May 13 11:03:07.629630 2016] [:error] [pid 8624] [client 127.0.0.1:37717] PHP Fatal error:  Class 'Controller' not found in /var/www/chapeaubelle/index.php on line 17
[Fri May 13 11:03:39.184790 2016] [:error] [pid 8627] [client 127.0.0.1:37719] PHP Fatal error:  Class 'Controller' not found in /var/www/chapeaubelle/index.php on line 17
[Fri May 13 11:03:55.919487 2016] [:error] [pid 8625] [client 127.0.0.1:37721] PHP Fatal error:  Class 'homeController' not found in /var/www/chapeaubelle/index.php on line 17
[Fri May 13 11:04:24.984575 2016] [:error] [pid 8623] [client 127.0.0.1:37723] PHP Fatal error:  Class 'Controller' not found in /var/www/chapeaubelle/index.php on line 17
[Fri May 13 11:04:40.104225 2016] [:error] [pid 8627] [client 127.0.0.1:37724] PHP Fatal error:  Class 'homeController' not found in /var/www/chapeaubelle/index.php on line 17
[Fri May 13 11:05:25.935772 2016] [:error] [pid 8623] [client 127.0.0.1:37727] PHP Fatal error:  Call to undefined method HomeController::indexAction() in /var/www/chapeaubelle/index.php on line 20
[Fri May 13 14:35:58.628752 2016] [:error] [pid 8626] [client 127.0.0.1:37873] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.628787 2016] [:error] [pid 8627] [client 127.0.0.1:37874] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.630895 2016] [:error] [pid 8627] [client 127.0.0.1:37874] PHP Fatal error:  Class 'distController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.631017 2016] [:error] [pid 8626] [client 127.0.0.1:37873] PHP Fatal error:  Class 'distController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.631706 2016] [:error] [pid 8624] [client 127.0.0.1:37875] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.632977 2016] [:error] [pid 9757] [client 127.0.0.1:37876] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.633239 2016] [:error] [pid 8626] [client 127.0.0.1:37873] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.634251 2016] [:error] [pid 8627] [client 127.0.0.1:37874] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.634708 2016] [:error] [pid 8626] [client 127.0.0.1:37873] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.635589 2016] [:error] [pid 8624] [client 127.0.0.1:37875] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.635952 2016] [:error] [pid 8626] [client 127.0.0.1:37873] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.636801 2016] [:error] [pid 9757] [client 127.0.0.1:37876] PHP Fatal error:  Class 'jsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:35:58.637053 2016] [:error] [pid 8626] [client 127.0.0.1:37873] PHP Fatal error:  Class 'distController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.333437 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.335290 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.337068 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'distController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.338412 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'distController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.339768 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.341815 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
[Fri May 13 14:39:23.342583 2016] [:error] [pid 9756] [client 127.0.0.1:37926] PHP Fatal error:  Class 'bower_componentsController' not found in /var/www/chapeaubelle/index.php on line 17, referer: http://chapeaubelle.dev/
